2 Mot inconnu : interface_3d => {{tag>interface_3d personnalisation}}

7 Il manque un espace insécable. => ====== Barre de lancement (dock) : Avant Window Navigator ======
7 Mot inconnu : Window => ====== Barre de lancement (dock) : Avant Window Navigator ======
7 Mot inconnu : Navigator => ====== Barre de lancement (dock) : Avant Window Navigator ======

10 Mot inconnu : Window => **Avant Window Navigator** est une barre de lancement d'applications animée qui apparaît sur le bureau.
10 Mot inconnu : Navigator => **Avant Window Navigator** est une barre de lancement d'applications animée qui apparaît sur le bureau.

16 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Disposer des [[:sudo|droits d'administration]].

17 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Disposer d'une connexion à Internet configurée et activée.

18 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Nécessite l'utilisation d'une [[:interface_3d#installation_de_l_interface_3d|interface composite 3D]].

28 Mot inconnu : Window => Avant Window Navigator est disponible dans les [[:depots#universe_et_multiverse|dépôts Universe]]. Il suffit d'[[:tutoriel:comment_installer_un_paquet|installer le paquet]] **[[apt://avant-window-navigator|avant-window-navigator]]** et si vous voulez l'ensemble des greffons (applets) qui ajoutent des fonctions supplémentaires (à partir de Natty), installez le paquet supplémentaire **[[apt>awn-applets-all|awn-applets-all]]**.
28 Mot inconnu : Navigator => Avant Window Navigator est disponible dans les [[:depots#universe_et_multiverse|dépôts Universe]]. Il suffit d'[[:tutoriel:comment_installer_un_paquet|installer le paquet]] **[[apt://avant-window-navigator|avant-window-navigator]]** et si vous voulez l'ensemble des greffons (applets) qui ajoutent des fonctions supplémentaires (à partir de Natty), installez le paquet supplémentaire **[[apt>awn-applets-all|awn-applets-all]]**.
28 Mot inconnu : Universe => Avant Window Navigator est disponible dans les [[:depots#universe_et_multiverse|dépôts Universe]]. Il suffit d'[[:tutoriel:comment_installer_un_paquet|installer le paquet]] **[[apt://avant-window-navigator|avant-window-navigator]]** et si vous voulez l'ensemble des greffons (applets) qui ajoutent des fonctions supplémentaires (à partir de Natty), installez le paquet supplémentaire **[[apt>awn-applets-all|awn-applets-all]]**.
28 Il manque un espace. => Avant Window Navigator est disponible dans les [[:depots#universe_et_multiverse|dépôts Universe]]. Il suffit d'[[:tutoriel:comment_installer_un_paquet|installer le paquet]] **[[apt://avant-window-navigator|avant-window-navigator]]** et si vous voulez l'ensemble des greffons (applets) qui ajoutent des fonctions supplémentaires (à partir de Natty), installez le paquet supplémentaire **[[apt>awn-applets-all|awn-applets-all]]**.
28 Mot inconnu : Natty => Avant Window Navigator est disponible dans les [[:depots#universe_et_multiverse|dépôts Universe]]. Il suffit d'[[:tutoriel:comment_installer_un_paquet|installer le paquet]] **[[apt://avant-window-navigator|avant-window-navigator]]** et si vous voulez l'ensemble des greffons (applets) qui ajoutent des fonctions supplémentaires (à partir de Natty), installez le paquet supplémentaire **[[apt>awn-applets-all|awn-applets-all]]**.

30 Mot inconnu : AWN => <note important>Sous Ubuntu 12.10 AWN a disparu des dépôts officiels : Voir section suivante.
30 Il manque un espace insécable. => <note important>Sous Ubuntu 12.10 AWN a disparu des dépôts officiels : Voir section suivante.

33 Mot inconnu : Quantal => Dans Quantal (Ubuntu 12.10), AWN a disparu des dépôts officiels. Il faut ajouter le dépôt **ppa:nilarimogard/webupd8** :
33 Mot inconnu : AWN => Dans Quantal (Ubuntu 12.10), AWN a disparu des dépôts officiels. Il faut ajouter le dépôt **ppa:nilarimogard/webupd8** :
33 Il manque un espace. => Dans Quantal (Ubuntu 12.10), AWN a disparu des dépôts officiels. Il faut ajouter le dépôt **ppa:nilarimogard/webupd8** :
33 Mot inconnu : nilarimogard => Dans Quantal (Ubuntu 12.10), AWN a disparu des dépôts officiels. Il faut ajouter le dépôt **ppa:nilarimogard/webupd8** :
33 Mot inconnu : webupd8 => Dans Quantal (Ubuntu 12.10), AWN a disparu des dépôts officiels. Il faut ajouter le dépôt **ppa:nilarimogard/webupd8** :
33 Il manque un espace insécable. => Dans Quantal (Ubuntu 12.10), AWN a disparu des dépôts officiels. Il faut ajouter le dépôt **ppa:nilarimogard/webupd8** :

34 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   sudo add-apt-repository ppa:nilarimogard/webupd8
34 Mot inconnu : sudo =>   sudo add-apt-repository ppa:nilarimogard/webupd8
34 Mot inconnu : add-apt-repository =>   sudo add-apt-repository ppa:nilarimogard/webupd8
34 Il manque un espace. =>   sudo add-apt-repository ppa:nilarimogard/webupd8
34 Mot inconnu : nilarimogard =>   sudo add-apt-repository ppa:nilarimogard/webupd8
34 Mot inconnu : webupd8 =>   sudo add-apt-repository ppa:nilarimogard/webupd8

35 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   sudo apt-get update
35 Mot inconnu : sudo =>   sudo apt-get update
35 Mot inconnu : apt-get =>   sudo apt-get update
35 Mot inconnu : update =>   sudo apt-get update

36 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   sudo apt-get install avant-window-navigator
36 Mot inconnu : sudo =>   sudo apt-get install avant-window-navigator
36 Mot inconnu : apt-get =>   sudo apt-get install avant-window-navigator
36 Mot inconnu : install =>   sudo apt-get install avant-window-navigator
36 Mot inconnu : avant-window-navigator =>   sudo apt-get install avant-window-navigator

39 Mot inconnu : Launchpad => Une version de développement est mise à disposition sur [[Launchpad]], et s'adresse à ceux qui désirent les dernières nouveautés, au prix de quelques bogues et d'une possible instabilité.

41 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[:PPA|Ajoutez le PPA]] **ppa:awn-testing**((https://launchpad.net/~awn-testing/+archive/ppa)) dans vos sources de logiciels.
41 Il manque un espace. =>   * [[:PPA|Ajoutez le PPA]] **ppa:awn-testing**((https://launchpad.net/~awn-testing/+archive/ppa)) dans vos sources de logiciels.
41 Mot inconnu : awn-testing =>   * [[:PPA|Ajoutez le PPA]] **ppa:awn-testing**((https://launchpad.net/~awn-testing/+archive/ppa)) dans vos sources de logiciels.
41 Mot inconnu : awn-testing =>   * [[:PPA|Ajoutez le PPA]] **ppa:awn-testing**((https://launchpad.net/~awn-testing/+archive/ppa)) dans vos sources de logiciels.

42 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[:tutoriel:comment_modifier_sources_maj#recharger_la_liste_des_paquets|Rechargez la liste des paquets]].
42 Il manque un espace. =>   * [[:tutoriel:comment_modifier_sources_maj#recharger_la_liste_des_paquets|Rechargez la liste des paquets]].

43 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Puis [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt://avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk | avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk]]** qui remplacent la version normale et ses dépendances.
43 Il manque un espace. =>   * Puis [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt://avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk | avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk]]** qui remplacent la version normale et ses dépendances.
43 Mot inconnu : avant-window-navigator-trunk =>   * Puis [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt://avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk | avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk]]** qui remplacent la version normale et ses dépendances.
43 Mot inconnu : awn-applets-python-extras-trunk =>   * Puis [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt://avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk | avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk]]** qui remplacent la version normale et ses dépendances.
43 Mot inconnu : awn-applets-c-extras-trunk =>   * Puis [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt://avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk | avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk]]** qui remplacent la version normale et ses dépendances.
43 Mot inconnu : avant-window-navigator-trunk =>   * Puis [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt://avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk | avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk]]** qui remplacent la version normale et ses dépendances.
43 Mot inconnu : awn-applets-python-extras-trunk =>   * Puis [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt://avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk | avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk]]** qui remplacent la version normale et ses dépendances.
43 Mot inconnu : awn-applets-c-extras-trunk =>   * Puis [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt://avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk | avant-window-navigator-trunk awn-applets-python-extras-trunk awn-applets-c-extras-trunk]]** qui remplacent la version normale et ses dépendances.

45 Une de ces ponctuations est superflue. => :!: Sur [[:KDE]] le système vous demandera d'installer également des paquets propres à [[:Gnome]] pour permettre à l'application de fonctionner.

49 Il manque un espace insécable. => Cette solution vous permettra de bénéficier aussi des dernières mises à jour, qui seront très probablement moins stables. Mais vous pourrez bénéficier de ces modifications « en direct ».
49 Il manque un espace insécable. => Cette solution vous permettra de bénéficier aussi des dernières mises à jour, qui seront très probablement moins stables. Mais vous pourrez bénéficier de ces modifications « en direct ».

51 Il manque un espace. => [[tutoriel:comment_installer_un_paquet|Installez les paquets]] **[[apt://bzr,libgtk2.0-dev,libwnck-dev,libwnck-common,libgconf2-dev,libglib2.0-dev,gnome-common,libgnome-desktop-dev,libdbus-glib-1-dev,libxcomposite-dev,libxdamage-dev,python-gtk2-dev,python-cairo-dev,python-gnome2-dev,python-gnome2-desktop-dev,python-gnome2-extras-dev,libgnome-menu-dev,librsvg2-dev,libgtop2-dev,gtk-doc-tools,libsexy-dev,libnotify-dev,libvte-dev,python-alsaaudio,python-feedparser,python-xdg|bzr, libgtk2.0-dev, libwnck-dev, libwnck-common, libgconf2-dev, libglib2.0-dev, gnome-common, libgnome-desktop-dev, libdbus-glib-1-dev, libxcomposite-dev, libxdamage-dev, python-gtk2-dev, python-cairo-dev, python-gnome2-dev, python-gnome2-desktop-dev, python-gnome2-extras-dev, libgnome-menu-dev, librsvg2-dev, libgtop2-dev,gtk-doc-tools, libsexy-dev, libnotify-dev, libvte-dev, python-alsaaudio, python-feedparser et python-xdg]]**
133 Mot inconnu : xcompmgr =>   * Si le dock a un fond noir et non transparent, c'est probablement que vous n'utilisez ni Beryl, ni Compiz, ni [[http://www.cedynamix.fr/2008/05/16/Metacity-et-le-Mode-Composite-avec-Gnome-222/|metacity compositing]] ou que vous n'avez pas lancé xcompmgr.

134 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * L'effet de fondu (préférence générale) remplace les icônes qui se lèvent en passant la souris dessus...
134 Typographie : points de suspension. Utilisez le caractère dédié. =>   * L'effet de fondu (préférence générale) remplace les icônes qui se lèvent en passant la souris dessus...

135 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Mot inconnu : Oneiric =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Il manque un espace insécable. =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Mot inconnu : indicator-applications =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Mot inconnu : gtk3 =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Il manque un espace insécable. =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Il manque un espace. =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Mot inconnu : indicator-application-gtk2 =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Il manque un espace. =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Mot inconnu : indicator-messages-gtk2 =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Mot inconnu : indicator-session-gtk2 =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Il manque un espace. =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Mot inconnu : indicator-sound-gtk2 =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Mot inconnu : indicator-application-gtk2 =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Mot inconnu : indicator-messages-gtk2 =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Mot inconnu : indicator-session-gtk2 =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.
135 Mot inconnu : indicator-sound-gtk2 =>   * Sous Oneiric : il est possible que les [[indicator-applications|indicateurs d'applications]] ne fonctionnent pas à cause du passage aux librairies gtk3 : il faut [[:tutoriel:comment_installer_un_paquet|installez les paquets]] **[[apt>indicator-application-gtk2,indicator-messages-gtk2,indicator-session-gtk2,indicator-sound-gtk2|indicator-application-gtk2 indicator-messages-gtk2 indicator-session-gtk2 indicator-sound-gtk2]]**.

136 Mot inconnu : avant-windows-navigator => Puis une fois installé l'applet de notification dans avant-windows-navigator : bouton droit sur son icône > préférences et cochez toutes les cases. 
136 Il manque un espace insécable. => Puis une fois installé l'applet de notification dans avant-windows-navigator : bouton droit sur son icône > préférences et cochez toutes les cases. 
136 Espace(s) en fin de ligne à supprimer. => Puis une fois installé l'applet de notification dans avant-windows-navigator : bouton droit sur son icône > préférences et cochez toutes les cases. 

139 Mot inconnu : Precise => Sous Precise, une croix verte peut apparaître sur le dock, qui ne correspond à aucune application (clics gauche, droit, centre, double-clic n'ont aucune action). Cette croix disparaît lorsqu'on ajoute une application dans le gestionnaire de tâches, mais reparaît lors de l'ouverture de session suivante. Le seul moyen de s'en débarrasser est de recompiler les paquets de Avant-Window-Navigator. Rien de bien compliqué.
139 Mot inconnu : Avant-Window-Navigator => Sous Precise, une croix verte peut apparaître sur le dock, qui ne correspond à aucune application (clics gauche, droit, centre, double-clic n'ont aucune action). Cette croix disparaît lorsqu'on ajoute une application dans le gestionnaire de tâches, mais reparaît lors de l'ouverture de session suivante. Le seul moyen de s'en débarrasser est de recompiler les paquets de Avant-Window-Navigator. Rien de bien compliqué.

141 Il manque un espace insécable. => Il faut d'abord s'assurer que l'on peut télécharger les paquets-sources présents dans les dépôts Ubuntu :

142 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Ouvrir la Logithèque Ubuntu.

143 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Dans Edition/Sources de logiciels... onglet Logiciels Ubuntu, cocher Code Source.
143 Mot inconnu : Edition =>   * Dans Edition/Sources de logiciels... onglet Logiciels Ubuntu, cocher Code Source.
143 Typographie : points de suspension. Utilisez le caractère dédié. =>   * Dans Edition/Sources de logiciels... onglet Logiciels Ubuntu, cocher Code Source.

144 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * Fermer la Logithèque.

146 Il manque un espace insécable. => Ensuite, dans un Terminal :

147 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   sudo apt-get update
147 Mot inconnu : sudo =>   sudo apt-get update
147 Mot inconnu : apt-get =>   sudo apt-get update
147 Mot inconnu : update =>   sudo apt-get update

148 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   mkdir /tmp/awn-source
148 Mot inconnu : mkdir =>   mkdir /tmp/awn-source

149 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   cd /tmp/awn-source

150 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   sudo apt-get build-dep avant-window-navigator
150 Mot inconnu : sudo =>   sudo apt-get build-dep avant-window-navigator
150 Mot inconnu : apt-get =>   sudo apt-get build-dep avant-window-navigator
150 Mot inconnu : build-dep =>   sudo apt-get build-dep avant-window-navigator
150 Mot inconnu : avant-window-navigator =>   sudo apt-get build-dep avant-window-navigator

151 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   apt-get -b source avant-window-navigator
151 Mot inconnu : apt-get =>   apt-get -b source avant-window-navigator
151 Il manque un espace à côté du tiret. =>   apt-get -b source avant-window-navigator
151 Mot inconnu : avant-window-navigator =>   apt-get -b source avant-window-navigator

152 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   sudo dpkg -i *.deb
152 Mot inconnu : sudo =>   sudo dpkg -i *.deb
152 Mot inconnu : dpkg =>   sudo dpkg -i *.deb
152 Il manque un espace à côté du tiret. =>   sudo dpkg -i *.deb
152 Mot inconnu : deb =>   sudo dpkg -i *.deb

155 Espace(s) surnuméraire(s) à supprimer. => ===== Participer au projet et se tenir informé  =====

158 Mot inconnu : Launchpad => Il y a ensuite les pages sur Launchpad. Celles-ci regroupent le [[https://code.launchpad.net/awn/|code]], les [[https://bugs.launchpad.net/awn/|bogues]], les [[https://blueprints.launchpad.net/awn/|idées]] à développer ou en développement, et la [[https://translations.launchpad.net/awn/|traduction]].

161 Il manque un espace insécable. => Toutes les personnes peuvent évidemment participer aux projets, et apporter des idées, et plus particulièrement :

162 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * des graphistes pour créer des icônes ou des [[http://fr.wikipedia.org/wiki/Mock-up|maquettes]] des nouvelles idées,

163 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * des développeurs en C pour le noyau et les applets, et en python pour le gestionnaire de préférences. 
163 Espace(s) en fin de ligne à supprimer. =>   * des développeurs en C pour le noyau et les applets, et en python pour le gestionnaire de préférences. 

164 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * des traducteurs pour permettre au maximum d'avoir le programme dans sa langue

167 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * **(en)** [[https://launchpad.net/awn/|Site web]]

168 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * **(en)** <del>[[http://awn-project.org/|Site officiel]]</del>

169 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * **(en)** <del>[[http://wiki.awn-project.org/|Wiki officiel]]</del>

170 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   <note important>L'ancien site web "officiel" semble être mort et remplacé par du contenu d'ayant aucun rapport avec Avant Window Navigator</note>
170 Guillemets typographiques ouvrants. =>   <note important>L'ancien site web "officiel" semble être mort et remplacé par du contenu d'ayant aucun rapport avec Avant Window Navigator</note>
170 Guillemets typographiques fermants. =>   <note important>L'ancien site web "officiel" semble être mort et remplacé par du contenu d'ayant aucun rapport avec Avant Window Navigator</note>
170 Mot inconnu : Window =>   <note important>L'ancien site web "officiel" semble être mort et remplacé par du contenu d'ayant aucun rapport avec Avant Window Navigator</note>
170 Mot inconnu : Navigator =>   <note important>L'ancien site web "officiel" semble être mort et remplacé par du contenu d'ayant aucun rapport avec Avant Window Navigator</note>

171 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * **(en)** [[http://www.omgubuntu.co.uk/2010/09/how-to-fully-replace-your-gnome-panels-with-awn/|How to fully replace your GNOME panels with AWN]]
171 Mot inconnu : How =>   * **(en)** [[http://www.omgubuntu.co.uk/2010/09/how-to-fully-replace-your-gnome-panels-with-awn/|How to fully replace your GNOME panels with AWN]]
171 Mot inconnu : to =>   * **(en)** [[http://www.omgubuntu.co.uk/2010/09/how-to-fully-replace-your-gnome-panels-with-awn/|How to fully replace your GNOME panels with AWN]]
171 Mot inconnu : fully =>   * **(en)** [[http://www.omgubuntu.co.uk/2010/09/how-to-fully-replace-your-gnome-panels-with-awn/|How to fully replace your GNOME panels with AWN]]
171 Mot inconnu : your =>   * **(en)** [[http://www.omgubuntu.co.uk/2010/09/how-to-fully-replace-your-gnome-panels-with-awn/|How to fully replace your GNOME panels with AWN]]
171 Mot inconnu : with =>   * **(en)** [[http://www.omgubuntu.co.uk/2010/09/how-to-fully-replace-your-gnome-panels-with-awn/|How to fully replace your GNOME panels with AWN]]
171 Mot inconnu : AWN =>   * **(en)** [[http://www.omgubuntu.co.uk/2010/09/how-to-fully-replace-your-gnome-panels-with-awn/|How to fully replace your GNOME panels with AWN]]

172 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[Docky]] : le plus simple des docks
172 Mot inconnu : Docky =>   * [[Docky]] : le plus simple des docks
172 Il manque un espace insécable. =>   * [[Docky]] : le plus simple des docks

173 Espace(s) en début de ligne à supprimer : utilisez les retraits de paragraphe (ou les tabulations à la rigueur). =>   * [[Cairo-Dock]] : lle plus complexe des docks
173 Mot inconnu : Cairo-Dock =>   * [[Cairo-Dock]] : lle plus complexe des docks
173 Il manque un espace insécable. =>   * [[Cairo-Dock]] : lle plus complexe des docks
173 Mot inconnu : lle =>   * [[Cairo-Dock]] : lle plus complexe des docks

177 Il manque un espace insécable. => //Contributeurs: [[utilisateurs:Fabien26]], [[utilisateurs:YoBoY]], [[utilisateurs:Malizor]], [[:utilisateurs:claudiux|Claudiux]] (écrans multiples & croix verte).//
177 Il manque un espace. => //Contributeurs: [[utilisateurs:Fabien26]], [[utilisateurs:YoBoY]], [[utilisateurs:Malizor]], [[:utilisateurs:claudiux|Claudiux]] (écrans multiples & croix verte).//
